WA_ID,HI_NAME,RA_HI,DEC_HI,HI_redshift,HI_agreement,HI_class,HI_class_label,RA_OPTICAL,DEC_OPTICAL,Flag_NEDLVS,Environ_density,Mstellar,SFR,Flags,PA
WA_J024233.50+351208.40,J024233.76+351207.8,40.640655,35.202153,0.01156892916168,0.833333333333333,1,Lopsided,40.63958333333,35.20233333333,1,-0.129949327317936,9.826,-0.597,

WA_J024235.59+344548.60,J024235.80+344553.7,40.649147,34.764917,0.012737672415023,0.75,1,Lopsided,40.64829166667,34.7635,1,-0.106410864593171,10.138,0.796,

WA_J024326.66+412424.40,J024326.12+412425.8,40.858818,41.407155,0.017979525707568,0.75,1,Lopsided,40.86108333333,41.40677777778,1,nan,nan,nan,

WA_J024341.67+420117.20,J024342.24+420129.7,40.926007,42.024922,0.019360674213764,0.833333333333333,1,Lopsided,40.923625,42.02144444444,1,nan,nan,nan,

WA_J024354.88+331006.40,J024354.54+331002.2,40.977233,33.167265,0.018045209810515,0.714285714285714,1,Lopsided,40.97866666667,33.16844444444,1,0.607042725370158,10.067,-0.244,

WA_J024553.36+424446.70,J024553.35+424450.7,41.472308,42.747412,0.01949972717613,0.833333333333333,1,Lopsided,41.47233333333,42.74630555556,1,1.03457205851613,9.995,-0.326,stars

WA_J024816.15+342511.20,J024816.57+342502.4,42.069049,34.417326,0.017330438956592,0.833333333333333,1,Lopsided,42.06729166667,34.41977777778,1,-0.089450465178831,10.496,-0.016,

WA_J025416.55+424333.30,J025416.66+424331.6,43.569403,42.725456,0.020738238148295,0.75,0,Regular,43.56895833333,42.72591666667,1,0.048349984768096,10.375,0.569,

WA_J025716.77+444624.30,J025716.68+444620.6,44.319519,44.772396,0.031684333655432,0.75,1,Lopsided,44.319875,44.77341666667,1,0.665966408280782,10.79,-0.176,stars

WA_J025803.38+351527.70,J025803.03+351531.8,44.512631,35.258843,0.015940245542741,0.714285714285714,0,Regular,44.51408333333,35.25769444444,1,0.795211555360867,10.17,-0.135,

WA_J030046.52+430945.20,J030046.29+430934.0,45.192878,43.159456,0.008515564520138,0.75,1,Lopsided,45.19383333333,43.16255555556,1,0.270484805238025,9.261,-0.31,

WA_J030113.25+445719.50,J030113.79+445722.1,45.307471,44.956135,0.008157556566869,0.714285714285714,0,Regular,45.30520833333,44.95541666667,1,1.33250750708673,10.193,-0.071,

WA_J030159.85+423505.84,J030159.08+423510.4,45.496185,42.586213,0.013670271620802,1,1,Lopsided,45.49937813701,42.58495481824,1,0.437898877973527,10.474,0.187,

WA_J030555.09+413531.30,J030554.44+413514.9,46.476819,41.58748,0.020694215826511,1,1,Lopsided,46.47954166667,41.59202777778,1,1.20716902788117,11.073,-0.749,

WA_J030738.15+391613.90,J030737.87+391614.4,46.907811,39.270661,0.027712037981921,0.833333333333333,1,Lopsided,46.90895833333,39.27052777778,1,-0.331985672892255,10.617,0.441,

WA_J030917.31+383858.00,J030917.59+383908.7,47.323283,38.652412,0.011136745563816,0.857142857142857,1,Lopsided,47.322125,38.64944444444,1,-0.011279137789892,9.973,-0.574,star

WA_J031012.92+404556.40,J031012.79+404557.2,47.553294,40.765876,0.009713156135785,0.833333333333333,1,Lopsided,47.55383333333,40.76566666667,1,1.30834937261435,10.166,-0.132,

WA_J031329.26+440753.20,J031329.66+440807.4,48.373563,44.135398,0.017665818611818,0.833333333333333,1,Lopsided,48.37191666667,44.13144444444,1,-0.281052350040175,10.384,0.17,

WA_J031440.51+393703.10,J031440.45+393701.0,48.668542,39.616932,0.014814867752471,0.857142857142857,0,Regular,48.66879166667,39.61752777778,1,0.832780336979412,10.153,-0.161,

WA_J031845.33+431426.60,J031845.14+431421.3,49.688079,43.239257,0.020378833606392,0.857142857142857,0,Regular,49.688875,43.24072222222,1,0.77454951039648,10.687,0.366,

WA_J032353.64+384037.40,J032354.00+384040.7,50.975017,38.677963,0.016922448921131,0.833333333333333,1,Lopsided,50.9735,38.67705555556,1,0.415948782097748,10.493,0.159,

WA_J032524.70+403212.20,J032524.96+403206.6,51.353997,40.535162,0.012102464683326,0.714285714285714,1,Lopsided,51.35291666667,40.53672222222,1,0.783472236217792,10.492,-0.295,STAR

WA_J032559.18+404720.50,J032559.21+404720.2,51.496711,40.788943,0.023047384384839,1,1,Lopsided,51.49658333333,40.78902777778,1,1.0747181464358,11.105,0.241,

WA_J150113.70+523544.00,J150113.55+523542.9,225.306442,52.595248,0.007814107978055,1,0,Regular,225.30708333333,52.59555555556,1,nan,nan,nan,faint

WA_J150150.91+475231.43,J150151.20+475231.4,225.463333,47.875393,0.027905461652611,0.777777777777778,0,Regular,225.4621361019,47.8753964796,1,-0.002091506653877,10.848,0.714,

WA_J150748.37+551108.48,J150748.61+551121.2,226.952524,55.189209,0.010935186239891,0.9,1,Lopsided,226.951557144,55.185689767,1,nan,9.804,-0.392,

WA_J150751.83+544510.00,J150751.79+544514.9,226.965801,54.754132,0.01015849529067,0.777777777777778,0,Regular,226.96595833333,54.75277777778,1,nan,10.465,0.036,

WA_J151207.23+554706.29,J151207.95+554715.6,228.033109,55.787661,0.002520421058577,0.727272727272727,0,Regular,228.0301173378,55.7850807582,1,1.90245366532933,8.778,-1.633,

WA_J153327.86+563334.90,J153328.26+563337.2,233.367734,56.560347,0.001905030692161,0.9,0,Regular,233.36608333333,56.55969444444,1,0.937375597664756,9.279,-0.734,

WA_J153536.89+562742.07,J153536.24+562748.3,233.901011,56.463421,0.010956778038032,0.8,1,Lopsided,233.9037162994,56.4616860154,1,0.343626793027484,10.132,-0.715,

WA_J154340.36+533424.34,J154340.52+533422.7,235.918849,53.572962,0.011460848629898,0.727272727272727,0,Regular,235.9181512117,53.5734271717,1,nan,nan,nan,"Edge-on, star"

WA_J162059.42+555813.80,J162100.33+555809.5,245.251386,55.969295,0.029276389704337,1,1,Lopsided,245.24758333333,55.9705,1,0.362801212806212,10.508,0.134,

WA_J162142.29+550509.79,J162142.39+550509.7,245.426618,55.086026,0.017352304804482,0.9,0,Regular,245.4262043557,55.0860535689,1,-0.511458154978806,10.463,0.348,

WA_J163414.95+525627.90,J163414.65+525631.9,248.56103,52.9422,0.029037704811114,0.888888888888889,0,Regular,248.56229166667,52.94108333333,1,nan,10.828,0.224,

WA_J204939.68+293629.00,J204940.12+293639.1,312.417171,29.61087,0.015940245542741,0.714285714285714,3,---,312.41533333333,29.60805555556,1,nan,nan,nan,"Star, small"

WA_J212030.06+373503.23,J212030.21+373447.0,320.125863,37.57972,0.025641025641026,1,1,Lopsided,320.12523984954,37.58423073512,1,nan,nan,nan,stars

WA_J212851.18+315013.80,J212851.19+315010.5,322.213271,31.836243,0.015039743809687,1,0,Regular,322.21325,31.83716666667,1,nan,nan,nan,

WA_J220430.76+412440.10,J220430.63+412438.8,331.127627,41.410768,0.0144161392179,1,0,Regular,331.12816666667,41.41113888889,1,nan,nan,nan,

WA_J220810.56+411038.50,J220810.35+411040.3,332.043127,41.177861,0.017571014991258,0.714285714285714,0,Regular,332.044,41.17736111111,1,nan,nan,nan,

WA_J220851.55+443223.40,J220852.22+443222.8,332.217579,44.539678,0.010057900502184,0.833333333333333,1,Lopsided,332.21479166667,44.53983333333,1,nan,nan,nan,

WA_J220927.44+405922.90,J220927.14+405926.7,332.36308,40.990748,0.014669839296305,0.875,0,Regular,332.36433333333,40.98969444444,1,nan,nan,nan,

WA_J221014.16+413424.27,J221013.80+413428.6,332.557518,41.574603,0.015025232669516,1,0,Regular,332.55898950235,41.57340833754,1,nan,nan,nan,

WA_J221201.03+395009.70,J221200.52+395027.2,333.002181,39.840889,0.014909158483068,0.8,1,Lopsided,333.00429166667,39.83602777778,1,nan,nan,nan,STAR

WA_J222022.70+474221.30,J222022.79+474226.1,335.094977,47.707239,0.017943038201539,0.833333333333333,0,Regular,335.09458333333,47.70591666667,1,nan,nan,nan,

WA_J222240.20+375839.30,J222240.33+375840.6,335.668031,37.977955,0.003852815382984,0.714285714285714,0,Regular,335.6675,37.97758333333,1,nan,nan,nan,

WA_J222358.62+374204.00,J222358.12+374202.5,335.992172,37.700683,0.026256260524547,1,1,Lopsided,335.99425,37.70111111111,1,nan,nan,nan,

WA_J222518.22+392923.30,J222520.63+392932.4,336.335977,39.492321,0.016565725985425,0.714285714285714,3,---,336.32591666667,39.48980555556,1,nan,nan,nan,"Edge-on, star"

WA_J222750.52+290545.50,J222750.87+290549.4,336.961961,29.097056,0.003101136612485,1,0,Regular,336.9605,29.09597222222,1,nan,nan,nan,,-160

WA_J222845.84+390511.00,J222844.49+390502.9,337.185395,39.084137,0.014822120263568,0.714285714285714,0,Regular,337.191,39.08638888889,1,nan,nan,nan,wrong centre

WA_J222916.84+374506.64,J222916.99+374508.8,337.320793,37.752446,0.029097365655687,0.714285714285714,0,Regular,337.32015613104,37.75184542442,1,nan,nan,nan,

WA_J223248.87+391238.10,J223250.51+391242.1,338.210472,39.211691,0.017563723136676,0.714285714285714,1,Lopsided,338.203625,39.21058333333,1,nan,nan,nan,

WA_J224939.09+440008.30,J224939.25+440007.1,342.413539,44.001984,0.02937338707339,0.857142857142857,0,Regular,342.412875,44.00230555556,1,nan,nan,nan,STAR

WA_J230722.85+433614.20,J230722.80+433613.7,346.845014,43.603809,0.015192135835568,0.714285714285714,0,Regular,346.84520833333,43.60394444444,1,nan,nan,nan,

WA_J234939.90+295555.50,J234940.08+295552.1,357.416993,29.931132,0.017330438956592,0.714285714285714,1,Lopsided,357.41625,29.93208333333,1,nan,nan,nan,

WA_J234947.56+300220.80,J234947.75+300221.3,357.448951,30.039264,0.016835065055962,0.833333333333333,1,Lopsided,357.44816666667,30.03911111111,1,nan,nan,nan,

WA_J235209.89+311635.80,J235209.26+311654.4,358.038597,31.281785,0.02804685576937,0.857142857142857,1,Lopsided,358.04120833333,31.27661111111,1,nan,nan,nan,

WA_J235224.45+284621.60,J235224.73+284619.2,358.103049,28.771999,0.022274055836321,0.714285714285714,1,Lopsided,358.101875,28.77266666667,1,nan,nan,nan,,-160

WA_J235723.99+305931.80,J235723.43+305931.8,359.347624,30.992159,0.015409918123637,1,1,Lopsided,359.34995833333,30.99216666667,1,nan,nan,nan,
